     t     ,   ref   ,   pj0    ,    vj0    ,    tj0    ,    pj1    ,    vj1    ,    tj1    ,    pj2    ,    vj2    ,    tj2    ,    pj3    ,    vj3    ,    tj3    ,    pj4    ,    vj4    ,    tj4    ,    pj5    ,    vj5    ,    tj5    
   3.53693,    0.00000,    0.00004,    0.00000,   -0.08701,   -1.57081,    0.00000,    0.96834,    0.00005,    0.00000,   -1.22805,   -1.57084,    0.00000,    0.10727,   -0.00004,    0.00000,   -0.07674,   -0.00002,    0.00000,   -0.15768
   3.53793,    0.00000,    0.00001,    0.00000,    0.05801,   -1.57078,    0.00000,    0.85097,    0.00005,    0.00000,   -1.47081,   -1.57082,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.08697,    0.00000,    0.00000,   -0.14242
   3.53893,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57081,    0.00000,    0.88031,    0.00002,    0.00000,   -1.64216,   -1.57082,    0.00000,    0.10727,   -0.00004,    0.00000,   -0.08186,    0.00001,    0.00000,   -0.13225
   3.53993,    0.00000,    0.00005,    0.00000,    0.05801,   -1.57082,    0.00000,    0.82162,    0.00004,    0.00000,   -1.44225,   -1.57081,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.07163,    0.00000,    0.00000,   -0.15259
   3.54093,    0.00000,    0.00004,    0.00000,    0.05801,   -1.57078,    0.00000,    0.90965,    0.00004,    0.00000,   -1.35657,   -1.57083,    0.00000,    0.10216,   -0.00006,    0.00000,   -0.08697,    0.00002,    0.00000,   -0.14751
   3.54193,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57081,    0.00000,    0.85097,    0.00002,    0.00000,   -1.58504,   -1.57082,    0.00000,    0.08683,   -0.00004,    0.00000,   -0.05116,    0.00002,    0.00000,   -0.17802
   3.54293,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57081,    0.00000,    0.82162,    0.00001,    0.00000,   -1.29945,   -1.57084,    0.00000,    0.09705,   -0.00004,    0.00000,   -0.09209,   -0.00002,    0.00000,   -0.13225
   3.54393,    0.00000,    0.00002,    0.00000,   -0.08701,   -1.57077,    0.00000,    0.93900,    0.00005,    0.00000,   -1.41369,   -1.57080,    0.00000,    0.10727,   -0.00004,    0.00000,   -0.06139,   -0.00002,    0.00000,   -0.16276
   3.54493,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.90965,    0.00004,    0.00000,   -1.37085,   -1.57083,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.10232,   -0.00001,    0.00000,   -0.12207
   3.54593,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.93900,    0.00004,    0.00000,   -1.51364,   -1.57082,    0.00000,    0.08683,   -0.00005,    0.00000,   -0.10232,    0.00001,    0.00000,   -0.15259
   3.54693,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57081,    0.00000,    0.82162,    0.00001,    0.00000,   -1.44225,   -1.57081,    0.00000,    0.10216,   -0.00005,    0.00000,   -0.11767,   -0.00001,    0.00000,   -0.16785
   3.54793,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57082,    0.00000,    0.96834,    0.00001,    0.00000,   -1.45652,   -1.57084,    0.00000,    0.11748,   -0.00002,    0.00000,   -0.11767,    0.00001,    0.00000,   -0.15259
   3.54893,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57080,    0.00000,    0.90965,    0.00004,    0.00000,   -1.22805,   -1.57081,    0.00000,    0.06640,   -0.00006,    0.00000,   -0.08186,   -0.00001,    0.00000,   -0.14751
   3.54993,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57081,    0.00000,    0.88031,    0.00005,    0.00000,   -1.58504,   -1.57083,    0.00000,    0.11237,   -0.00005,    0.00000,   -0.10232,   -0.00001,    0.00000,   -0.13225
   3.55093,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57083,    0.00000,    0.73359,    0.00004,    0.00000,   -1.34229,   -1.57084,    0.00000,    0.12770,   -0.00005,    0.00000,   -0.12279,   -0.00001,    0.00000,   -0.12207
   3.55192,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57081,    0.00000,    0.88031,    0.00005,    0.00000,   -1.48509,   -1.57084,    0.00000,    0.10727,   -0.00006,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.16276
   3.55292,    0.00000,    0.00004,    0.00000,    0.05801,   -1.57081,    0.00000,    0.85097,    0.00004,    0.00000,   -1.29945,   -1.57086,    0.00000,    0.10216,   -0.00005,    0.00000,   -0.05116,    0.00000,    0.00000,   -0.12716
   3.55392,    0.00000,    0.00001,    0.00000,    0.05801,   -1.57081,    0.00000,    0.82162,    0.00006,    0.00000,   -1.19949,   -1.57081,    0.00000,    0.12259,   -0.00006,    0.00000,   -0.06139,   -0.00001,    0.00000,   -0.14751
   3.55492,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.88031,    0.00004,    0.00000,   -1.45652,   -1.57081,    0.00000,    0.11237,   -0.00004,    0.00000,   -0.07674,   -0.00001,    0.00000,   -0.15768
   3.55592,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.85097,    0.00006,    0.00000,   -1.67072,   -1.57081,    0.00000,    0.09194,   -0.00004,    0.00000,   -0.09720,   -0.00001,    0.00000,   -0.12716
   3.55692,    0.00000,    0.00005,    0.00000,    0.05801,   -1.57083,    0.00000,    0.85097,   -0.00002,    0.00000,   -1.29945,   -1.57082,    0.00000,    0.14302,   -0.00006,    0.00000,   -0.09720,   -0.00001,    0.00000,   -0.11699
   3.55792,    0.00000,    0.00005,    0.00000,   -0.05801,   -1.57076,    0.00000,    0.82162,    0.00004,    0.00000,   -1.38513,   -1.57084,    0.00000,    0.11237,   -0.00006,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.14751
   3.55892,    0.00000,    0.00005,    0.00000,    0.05801,   -1.57077,    0.00000,    0.93900,    0.00004,    0.00000,   -1.51364,   -1.57083,    0.00000,    0.11748,   -0.00006,    0.00000,   -0.07674,   -0.00002,    0.00000,   -0.13225
   3.55992,    0.00000,   -0.00001,    0.00000,    0.00000,   -1.57078,    0.00000,    0.88031,    0.00004,    0.00000,   -1.48509,   -1.57084,    0.00000,    0.08683,   -0.00004,    0.00000,   -0.10232,    0.00000,    0.00000,   -0.13733
   3.56092,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57082,    0.00000,    0.82162,    0.00000,    0.00000,   -1.51364,   -1.57084,    0.00000,    0.07151,   -0.00006,    0.00000,   -0.11255,    0.00002,    0.00000,   -0.13733
   3.56192,    0.00000,    0.00002,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.96834,    0.00000,    0.00000,   -1.59932,   -1.57086,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.08697,    0.00000,    0.00000,   -0.14751
   3.56292,    0.00000,    0.00006,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.79228,    0.00005,    0.00000,   -1.45652,   -1.57084,    0.00000,    0.07662,   -0.00005,    0.00000,   -0.05628,   -0.00002,    0.00000,   -0.13733
   3.56392,    0.00000,    0.00004,    0.00000,    0.05801,   -1.57078,    0.00000,    0.93900,    0.00005,    0.00000,   -1.31373,   -1.57081,    0.00000,    0.13791,   -0.00005,    0.00000,   -0.10744,   -0.00001,    0.00000,   -0.13225
   3.56492,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57077,    0.00000,    0.96834,    0.00001,    0.00000,   -1.58504,   -1.57086,    0.00000,    0.10216,   -0.00002,    0.00000,   -0.05116,   -0.00002,    0.00000,   -0.10173
   3.56592,    0.00000,    0.00000,    0.00000,    0.05801,   -1.57082,    0.00000,    0.90965,    0.00004,    0.00000,   -1.32801,   -1.57082,    0.00000,    0.10216,   -0.00002,    0.00000,   -0.08697,    0.00000,    0.00000,   -0.16276
   3.56692,    0.00000,    0.00006,    0.00000,    0.00000,   -1.57078,    0.00000,    0.90965,    0.00005,    0.00000,   -1.67072,   -1.57087,    0.00000,    0.08683,   -0.00004,    0.00000,   -0.09720,    0.00000,    0.00000,   -0.11699
   3.56792,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57082,    0.00000,    0.90965,    0.00005,    0.00000,   -1.28517,   -1.57083,    0.00000,    0.11237,   -0.00001,    0.00000,   -0.05628,    0.00001,    0.00000,   -0.16276
   3.56892,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57080,    0.00000,    0.85097,    0.00004,    0.00000,   -1.27089,   -1.57083,    0.00000,    0.11748,   -0.00002,    0.00000,   -0.08697,    0.00002,    0.00000,   -0.16276
   3.56992,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.90965,    0.00004,    0.00000,   -1.07097,   -1.57084,    0.00000,    0.13791,   -0.00007,    0.00000,   -0.11255,   -0.00001,    0.00000,   -0.11190
   3.57092,    0.00000,    0.00004,    0.00000,    0.05801,   -1.57080,    0.00000,    0.88031,    0.00004,    0.00000,   -1.31373,   -1.57081,    0.00000,    0.10216,   -0.00001,    0.00000,   -0.06651,   -0.00001,    0.00000,   -0.13733
   3.57192,    0.00000,    0.00008,    0.00000,    0.00000,   -1.57081,    0.00000,    0.88031,    0.00004,    0.00000,   -1.31373,   -1.57082,    0.00000,    0.10727,   -0.00005,    0.00000,   -0.11255,    0.00000,    0.00000,   -0.15259
   3.57292,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.90965,    0.00004,    0.00000,   -1.45652,   -1.57083,    0.00000,    0.10216,   -0.00001,    0.00000,   -0.08697,   -0.00001,    0.00000,   -0.15259
   3.57392,    0.00000,    0.00002,    0.00000,    0.00000,   -1.57082,    0.00000,    0.88031,    0.00005,    0.00000,   -1.49936,   -1.57086,    0.00000,    0.10727,   -0.00002,    0.00000,   -0.07163,   -0.00002,    0.00000,   -0.16276
   3.57492,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.90965,    0.00005,    0.00000,   -1.38513,   -1.57082,    0.00000,    0.12259,   -0.00005,    0.00000,   -0.09209,   -0.00004,    0.00000,   -0.12716
   3.57592,    0.00000,    0.00004,    0.00000,   -0.11602,   -1.57082,    0.00000,    0.90965,    0.00006,    0.00000,   -1.32801,   -1.57087,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.08697,    0.00002,    0.00000,   -0.12716
   3.57692,    0.00000,    0.00002,    0.00000,    0.08701,   -1.57081,    0.00000,    0.85097,    0.00006,    0.00000,   -1.61360,   -1.57084,    0.00000,    0.10727,   -0.00002,    0.00000,   -0.08697,    0.00000,    0.00000,   -0.16785
   3.57792,    0.00000,    0.00005,    0.00000,    0.05801,   -1.57081,    0.00000,    0.90965,    0.00006,    0.00000,   -1.57076,   -1.57086,    0.00000,    0.12259,   -0.00006,    0.00000,   -0.06651,   -0.00001,    0.00000,   -0.13225
   3.57892,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57082,    0.00000,    0.82162,    0.00005,    0.00000,   -1.49936,   -1.57082,    0.00000,    0.14813,   -0.00006,    0.00000,   -0.06139,   -0.00004,    0.00000,   -0.11699
   3.57992,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57077,    0.00000,    0.96834,    0.00008,    0.00000,   -1.29945,   -1.57083,    0.00000,    0.10216,   -0.00004,    0.00000,   -0.07163,    0.00001,    0.00000,   -0.15259
   3.58092,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57080,    0.00000,    0.88031,    0.00005,    0.00000,   -1.25661,   -1.57086,    0.00000,    0.11237,   -0.00006,    0.00000,   -0.06651,    0.00000,    0.00000,   -0.16276
   3.58192,    0.00000,   -0.00001,    0.00000,    0.02900,   -1.57083,    0.00000,    0.85097,    0.00004,    0.00000,   -1.35657,   -1.57083,    0.00000,    0.13280,   -0.00002,    0.00000,   -0.03581,   -0.00002,    0.00000,   -0.14242
   3.58292,    0.00000,    0.00002,    0.00000,   -0.05801,   -1.57083,    0.00000,    0.93900,    0.00000,    0.00000,   -1.44225,   -1.57083,    0.00000,    0.12259,   -0.00005,    0.00000,   -0.05628,    0.00000,    0.00000,   -0.12716
   3.58392,    0.00000,    0.00006,    0.00000,    0.05801,   -1.57077,    0.00000,    0.88031,    0.00006,    0.00000,   -1.19949,   -1.57084,    0.00000,    0.13280,   -0.00001,    0.00000,   -0.07674,    0.00000,    0.00000,   -0.16276
   3.58492,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57082,    0.00000,    0.90965,    0.00002,    0.00000,   -1.37085,   -1.57081,    0.00000,    0.08683,   -0.00005,    0.00000,   -0.09720,   -0.00002,    0.00000,   -0.14751
   3.58592,    0.00000,    0.00001,    0.00000,    0.02900,   -1.57082,    0.00000,    0.85097,    0.00007,    0.00000,   -1.37085,   -1.57082,    0.00000,    0.06640,   -0.00002,    0.00000,   -0.07163,    0.00000,    0.00000,   -0.15768
   3.58692,    0.00000,    0.00004,    0.00000,    0.05801,   -1.57083,    0.00000,    0.96834,    0.00002,    0.00000,   -1.31373,   -1.57084,    0.00000,    0.11237,   -0.00001,    0.00000,   -0.09720,    0.00001,    0.00000,   -0.13225
   3.58792,    0.00000,    0.00005,    0.00000,    0.05801,   -1.57082,    0.00000,    0.85097,    0.00002,    0.00000,   -1.15665,   -1.57084,    0.00000,    0.11748,   -0.00007,    0.00000,   -0.03070,    0.00001,    0.00000,   -0.12207
   3.58892,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.88031,    0.00004,    0.00000,   -1.31373,   -1.57086,    0.00000,    0.08683,   -0.00004,    0.00000,   -0.06651,   -0.00001,    0.00000,   -0.12207
   3.58992,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57076,    0.00000,    0.85097,    0.00006,    0.00000,   -1.41369,   -1.57083,    0.00000,    0.12770,   -0.00005,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.16785
   3.59092,    0.00000,    0.00000,    0.00000,   -0.02900,   -1.57078,    0.00000,    0.90965,    0.00005,    0.00000,   -1.55648,   -1.57083,    0.00000,    0.10216,   -0.00005,    0.00000,   -0.06651,    0.00004,    0.00000,   -0.11699
   3.59192,    0.00000,    0.00000,    0.00000,    0.02900,   -1.57082,    0.00000,    0.93900,    0.00006,    0.00000,   -1.25661,   -1.57083,    0.00000,    0.12259,   -0.00001,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.14751
   3.59292,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57080,    0.00000,    0.85097,    0.00006,    0.00000,   -1.22805,   -1.57083,    0.00000,    0.09705,   -0.00002,    0.00000,   -0.07163,   -0.00002,    0.00000,   -0.12207
   3.59392,    0.00000,    0.00001,    0.00000,    0.05801,   -1.57083,    0.00000,    0.90965,    0.00001,    0.00000,   -1.31373,   -1.57086,    0.00000,    0.10727,   -0.00005,    0.00000,   -0.11767,    0.00001,    0.00000,   -0.14242
   3.59492,    0.00000,    0.00006,    0.00000,    0.00000,   -1.57080,    0.00000,    0.88031,    0.00002,    0.00000,   -1.59932,   -1.57086,    0.00000,    0.11748,   -0.00005,    0.00000,   -0.09720,    0.00001,    0.00000,   -0.13733
   3.59592,    0.00000,    0.00004,    0.00000,   -0.05801,   -1.57080,    0.00000,    0.82162,    0.00004,    0.00000,   -1.41369,   -1.57083,    0.00000,    0.10727,   -0.00002,    0.00000,   -0.09209,   -0.00001,    0.00000,   -0.15768
   3.59692,    0.00000,    0.00005,    0.00000,    0.00000,   -1.57076,    0.00000,    0.88031,    0.00006,    0.00000,   -1.17093,   -1.57083,    0.00000,    0.08173,   -0.00005,    0.00000,   -0.06139,    0.00000,    0.00000,   -0.15768
   3.59792,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57077,    0.00000,    0.85097,    0.00006,    0.00000,   -1.12809,   -1.57086,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.11255,   -0.00002,    0.00000,   -0.16785
   3.59892,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57083,    0.00000,    0.88031,    0.00004,    0.00000,   -1.39941,   -1.57083,    0.00000,    0.07662,   -0.00002,    0.00000,   -0.08697,   -0.00001,    0.00000,   -0.12716
   3.59992,    0.00000,    0.00002,    0.00000,   -0.05801,   -1.57083,    0.00000,    0.85097,    0.00004,    0.00000,   -1.37085,   -1.57084,    0.00000,    0.10727,   -0.00005,    0.00000,   -0.08697,   -0.00001,    0.00000,   -0.09155
   3.60092,    0.00000,   -0.00001,    0.00000,    0.02900,   -1.57081,    0.00000,    0.88031,    0.00002,    0.00000,   -1.59932,   -1.57086,    0.00000,    0.10216,   -0.00001,    0.00000,   -0.11255,   -0.00002,    0.00000,   -0.15768
   3.60192,    0.00000,   -0.00001,    0.00000,   -0.02900,   -1.57081,    0.00000,    0.82162,    0.00006,    0.00000,   -1.54220,   -1.57087,    0.00000,    0.10727,   -0.00002,    0.00000,   -0.08697,   -0.00002,    0.00000,   -0.13225
   3.60292,    0.00000,    0.00004,    0.00000,   -0.02900,   -1.57084,    0.00000,    0.96834,    0.00004,    0.00000,   -1.54220,   -1.57083,    0.00000,    0.09705,   -0.00005,    0.00000,   -0.08697,    0.00004,    0.00000,   -0.15768
   3.60392,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57082,    0.00000,    0.88031,    0.00006,    0.00000,   -1.29945,   -1.57083,    0.00000,    0.12259,   -0.00004,    0.00000,   -0.05628,    0.00001,    0.00000,   -0.13225
   3.60492,    0.00000,    0.00004,    0.00000,    0.00000,   -1.57078,    0.00000,    0.90965,    0.00002,    0.00000,   -1.41369,   -1.57081,    0.00000,    0.09705,   -0.00004,    0.00000,   -0.08186,   -0.00001,    0.00000,   -0.15259
   3.60592,    0.00000,    0.00001,    0.00000,    0.08701,   -1.57081,    0.00000,    0.93900,    0.00001,    0.00000,   -1.29945,   -1.57086,    0.00000,    0.10216,   -0.00004,    0.00000,   -0.10744,   -0.00002,    0.00000,   -0.14242
   3.60692,    0.00000,    0.00001,    0.00000,   -0.02900,   -1.57082,    0.00000,    0.82162,    0.00005,    0.00000,   -1.55648,   -1.57081,    0.00000,    0.08683,   -0.00005,    0.00000,   -0.08186,    0.00001,    0.00000,   -0.12716
   3.60792,    0.00000,    0.00002,    0.00000,   -0.05801,   -1.57078,    0.00000,    0.82162,    0.00006,    0.00000,   -1.29945,   -1.57082,    0.00000,    0.08683,   -0.00006,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.16276
   3.60892,    0.00000,   -0.00001,    0.00000,    0.08701,   -1.57080,    0.00000,    0.90965,    0.00004,    0.00000,   -1.47081,   -1.57087,    0.00000,    0.11748,   -0.00004,    0.00000,   -0.08697,   -0.00001,    0.00000,   -0.13225
   3.60992,    0.00000,    0.00004,    0.00000,    0.05801,   -1.57078,    0.00000,    0.90965,    0.00002,    0.00000,   -1.49936,   -1.57087,    0.00000,    0.07662,   -0.00006,    0.00000,   -0.07163,    0.00000,    0.00000,   -0.14242
   3.61092,    0.00000,    0.00004,    0.00000,    0.02900,   -1.57083,    0.00000,    0.88031,    0.00001,    0.00000,   -1.45652,   -1.57083,    0.00000,    0.09194,   -0.00005,    0.00000,   -0.12279,   -0.00001,    0.00000,   -0.16276
   3.61192,    0.00000,    0.00005,    0.00000,   -0.02900,   -1.57080,    0.00000,    0.93900,    0.00002,    0.00000,   -1.42797,   -1.57082,    0.00000,    0.11237,   -0.00006,    0.00000,   -0.09209,    0.00000,    0.00000,   -0.13733
   3.61292,    0.00000,    0.00002,    0.00000,    0.02900,   -1.57082,    0.00000,    0.85097,    0.00007,    0.00000,   -1.35657,   -1.57083,    0.00000,    0.14302,   -0.00005,    0.00000,   -0.08186,    0.00000,    0.00000,   -0.12716
   3.61392,    0.00000,    0.00004,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.88031,    0.00007,    0.00000,   -1.34229,   -1.57082,    0.00000,    0.10216,   -0.00006,    0.00000,   -0.08697,    0.00001,    0.00000,   -0.13733
   3.61492,    0.00000,    0.00000,    0.00000,   -0.05801,   -1.57081,    0.00000,    0.96834,    0.00002,    0.00000,   -1.29945,   -1.57082,    0.00000,    0.09705,   -0.00008,    0.00000,   -0.07674,    0.00000,    0.00000,   -0.15768
   3.61592,    0.00000,    0.00006,    0.00000,    0.05801,   -1.57081,    0.00000,    0.85097,    0.00004,    0.00000,   -1.48509,   -1.57084,    0.00000,    0.07151,   -0.00004,    0.00000,   -0.08186,   -0.00004,    0.00000,   -0.15768
